road_condition,contract_area_m2,road_name,contract_period,building_age,contract_year,contract_month,deposit
0.0,39.71,수정남로,2,36,2022,1,15000
0.0,36.3,탄리로,2,31,2022,1,11000
0.0,36.3,탄리로,2,31,2022,1,11000
0.0,35.4,수정로,2,33,2022,1,13000
0.0,38.51,탄리로,2,27,2022,1,12000
0.0,32.76,수정남로,2,35,2022,1,6500
0.0,107.2,수정남로,2,21,2022,1,4200
0.0,33.56,탄리로,2,29,2022,1,7000
0.0,32.68,시민로,2,36,2022,1,12000
0.0,21.68,탄리로,2,33,2022,1,2000
0.0,41.36,탄리로,2,33,2022,1,8000
0.0,46.6,수정로,2,36,2022,1,13000
0.0,31.85,수정로,2,34,2022,1,11000
0.0,33.79,시민로,2,34,2022,1,10000
0.0,37.28,수정남로,2,33,2022,1,8400
0.0,32.2,수정남로,2,34,2022,2,6000
0.0,38.33,탄리로,2,27,2022,2,7000
0.0,41.3,시민로,2,33,2022,2,5500
0.0,44.78,수정로,2,29,2022,2,10000
0.0,40.6,탄리로,2,33,2022,2,2000
0.0,42.82,수정남로,2,34,2022,2,6000
0.0,37.1,산성대로,2,33,2022,2,12000
0.0,37.06,산성대로,2,40,2022,2,10000
0.0,36.45,수정로,2,26,2022,2,3000
0.0,40.38,수정남로,2,34,2022,2,13000
0.0,41.62,탄리로,2,34,2022,2,8000
0.0,36.72,수정남로,2,35,2022,2,10000
0.0,96.03,수정로,2,20,2022,2,34000
0.0,40.14,산성대로,2,36,2022,2,1500
0.0,42.4,탄리로,2,40,2022,2,11000
0.0,38.75,수정로,2,33,2022,2,10000
0.0,24.71,산성대로,2,37,2022,2,4000
0.0,38.75,수정로,2,33,2022,2,10000
0.0,39.0,산성대로,2,29,2022,2,3150
0.0,37.25,수정로,2,34,2022,2,7000
0.0,21.0,수정남로,2,31,2022,2,5500
0.0,32.85,수정로,2,33,2022,2,9000
0.0,43.95,수정로,2,34,2022,2,10000
0.0,44.73,수정남로,2,35,2022,2,10000
0.0,35.96,탄리로,2,35,2022,2,12000
0.0,53.79,공원로,2,39,2022,2,14700
0.0,36.39,탄리로,2,31,2022,2,3000
0.0,13.0,산성대로,2,13,2022,2,4000
0.0,35.32,탄리로,2,21,2022,2,8500
0.0,81.24,공원로,2,36,2022,3,19950
0.0,81.24,공원로,2,36,2022,3,19950
0.0,39.6,수정남로,2,32,2022,3,6000
0.0,43.64,수정남로,2,44,2022,3,9500
0.0,35.24,수정남로,2,32,2022,3,3500
0.0,40.0,수정남로,2,32,2022,3,5000
0.0,32.08,산성대로,2,33,2022,3,8500
0.0,47.47,수정로,2,31,2022,3,10000
0.0,47.47,수정로,2,31,2022,3,10000
1.0,67.71,수정남로,2,29,2022,3,20000
0.0,20.0,탄리로,2,17,2022,3,1000
0.0,32.0,수정남로,2,30,2022,3,5500
0.0,34.68,수정남로,2,34,2022,3,1500
0.0,35.99,산성대로,2,38,2022,3,15000
0.0,26.72,시민로,2,36,2022,3,6500
0.0,40.6,수정로,2,36,2022,3,9450
0.0,43.2,수정로,1,31,2022,3,9450
0.0,25.8,수정로,2,34,2022,3,7000
0.0,34.16,산성대로,2,35,2022,3,8260
0.0,18.0,수정남로,2,31,2022,3,3500
0.0,33.42,수정로,2,32,2022,3,12000
1.0,40.21,수정남로,2,52,2022,3,12500
2.0,20.0,시민로,2,36,2022,3,3500
0.0,64.8,산성대로,2,38,2022,3,13000
0.0,23.0,수정남로,2,31,2022,3,1500
0.0,38.3,탄리로,2,34,2022,3,11000
0.0,31.23,탄리로,2,35,2022,3,11000
0.0,35.76,탄리로,2,27,2022,3,12000
0.0,11.0,산성대로,2,32,2022,3,2000
0.0,34.72,산성대로,2,39,2022,3,8400
