road_condition,contract_area_m2,road_name,contract_period,building_age,contract_year,contract_month,deposit,monthly_rent_bill
0,23.1,42,2,35,2023,2,5000,10
0,36,42,2,35,2023,2,2000,50
0,26.45,30,2,33,2023,2,500,40
0,26.45,30,2,33,2023,2,500,40
1,54.79,51,2,35,2023,2,3000,70
0,36.3,3,2,35,2023,2,500,40
0,10,3,2,35,2023,2,5000,30
0,50,14,2,22,2023,2,1000,51
0,30,23,2,23,2023,2,5900,20
0,30,14,2,6,2023,2,1000,50
1,52.64,51,2,35,2023,2,1000,37
0,47.1,42,2,38,2023,2,5000,70
0,47,14,2,37,2023,2,7000,60
0,29.7,51,2,35,2023,2,1000,45
0,65.04,3,2,31,2023,2,2000,60
0,16,42,2,36,2023,2,300,35
1,164.53,42,2,30,2023,2,10000,90
0,35,51,2,31,2023,2,1000,40
0,23,3,2,38,2023,2,400,25
1,20,25,2,22,2023,2,200,20
0,27,3,1,26,2023,2,500,40
0,36.77,42,2,33,2023,2,1500,60
2,58,14,2,7,2023,2,5000,79
2,49,14,2,7,2023,2,8000,80
0,26.44,14,2,22,2023,2,1000,52
1,53.09,14,2,7,2023,2,9000,70
1,53.09,14,2,7,2023,2,9000,70
1,23,42,2,36,2023,2,300,30
1,79.49,51,2,19,2023,3,8000,60
0,17,3,2,6,2023,3,1000,50
1,50,14,2,7,2023,3,10000,70
0,20,14,2,39,2023,3,500,33
1,79,51,2,2,2023,3,15000,125
0,33.05,51,2,34,2023,3,2000,40
0,65,51,2,17,2023,3,16000,20
0,20,14,2,15,2023,3,5000,25
0,18,51,2,30,2023,3,500,35
0,49,14,2,34,2023,3,2500,65
1,40,51,2,26,2023,3,2000,60
1,40,51,2,26,2023,3,2000,60
1,96.12,14,2,6,2023,3,50000,25
3,20.12,14,2,1,2023,3,1000,60
0,56.49,3,2,23,2023,3,5000,50
0,61.29,3,2,44,2023,3,1000,60
0,60.48,3,2,36,2023,3,10000,45
0,33.68,14,2,35,2023,3,500,40
0,60.48,3,2,36,2023,3,10000,45
0,35,42,2,36,2023,3,1000,25
1,57,51,2,30,2023,3,6000,30
0,34,42,2,37,2023,3,500,35
1,26.4,3,2,31,2023,3,500,50
0,69.89,14,2,37,2023,3,3000,50
0,40.78,51,2,31,2023,3,12000,15
0,48.7,3,2,36,2023,3,5000,60
1,63.33,3,2,35,2023,3,5000,60
1,43,51,2,34,2023,3,1500,65
0,35,25,2,35,2023,3,1000,50
1,26.4,3,2,31,2023,3,1000,36
1,62.79,3,2,36,2023,3,2000,70
0,29.75,30,2,46,2023,3,200,25
0,59.34,3,2,1,2023,3,9000,75
0,20,14,2,5,2023,3,1000,42
3,17,14,2,32,2023,3,1000,50
1,20,3,2,35,2023,3,1000,30
0,35,3,2,32,2023,3,500,35
0,26,14,2,34,2023,3,500,30
0,63.19,23,2,19,2023,3,20000,10
0,15,25,2,28,2023,3,500,35
0,30,51,2,23,2023,3,1000,55
0,40.45,3,2,32,2023,3,5000,30
0,15,25,2,28,2023,3,500,35
0,38,14,2,29,2023,4,500,45
0,24.45,3,2,33,2023,4,500,25
0,20,3,2,36,2023,4,300,25
0,50,30,2,34,2023,4,1000,35
1,51,51,2,41,2023,4,2000,80
0,50,30,2,34,2023,4,2000,50
1,25,3,2,35,2023,4,1000,30
0,36.3,14,2,28,2023,4,2000,45
0,60,42,2,29,2023,4,5000,70
1,63,42,2,24,2023,4,13000,50
0,26.4,51,2,30,2023,4,1000,45
1,60.91,3,2,33,2023,4,3000,70
1,60,3,2,33,2023,4,1000,60
0,30,3,2,30,2023,4,100,10
0,44.5,14,2,33,2023,4,3000,65
0,23.1,14,1,34,2023,4,500,35
1,53.5,14,2,6,2023,4,10000,75
0,57.32,25,2,29,2023,4,1000,80
0,52.8,51,2,30,2023,4,5000,60
1,60,3,2,21,2023,4,14000,30
0,58.89,3,2,28,2023,4,5000,65
0,58.89,3,2,28,2023,4,5000,65
0,30,14,2,21,2023,4,1000,50
0,58.1,3,2,34,2023,4,4000,65
3,42.33,23,2,17,2023,4,9000,28
0,10,14,2,30,2023,4,2500,50
2,50.9,14,2,7,2023,4,26000,10
0,47,42,2,31,2023,4,1000,40
2,50.9,14,2,7,2023,4,26000,10
0,66.17,14,2,29,2023,4,3000,72
1,27,42,2,36,2023,4,300,30
0,45,14,2,34,2023,4,1000,70
0,36.36,3,1,39,2023,4,500,50
0,198.99,14,2,30,2023,4,1000,50
0,11.82,14,2,1,2023,4,500,48
1,25,51,2,30,2023,4,1000,48
1,18,51,2,33,2023,4,1000,45
0,59.34,51,2,27,2023,4,7000,55
0,59.34,51,2,27,2023,4,7000,55
0,20,14,2,5,2023,5,2000,40
0,35.79,14,2,23,2023,5,1000,50
0,30,51,2,23,2023,5,1000,42
0,30,14,2,33,2023,5,300,35
0,38,51,2,32,2023,5,2000,60
0,10,14,2,22,2023,5,1000,50
0,19.8,14,2,39,2023,5,500,35
1,35,25,2,30,2023,5,1000,70
1,30,3,2,36,2023,5,700,35
0,23.1,51,2,33,2023,5,1000,55
0,30,51,2,23,2023,5,500,31
0,50.76,3,2,38,2023,5,1000,60
0,20,42,2,36,2023,5,500,35
0,42.9,51,2,29,2023,5,1000,55
1,35.96,51,2,31,2023,5,500,45
0,47.66,14,2,37,2023,5,7000,60
1,21,3,2,22,2023,5,1000,40
0,26,3,2,32,2023,5,500,35
0,60,3,2,6,2023,5,14000,25
0,30,51,2,35,2023,5,500,33
0,20,14,2,15,2023,5,1000,40
1,117.75,3,2,31,2023,5,2500,100
0,20,14,2,15,2023,5,1000,40
0,59.5,42,2,36,2023,5,5000,40
0,35,25,2,28,2023,5,1000,55
0,35,25,2,28,2023,5,1000,55
0,35,42,2,37,2023,5,300,25
0,26.44,14,2,22,2023,5,1000,52
0,19.8,14,2,38,2023,5,1000,50
0,42.38,25,2,34,2023,5,5000,60
1,60,51,2,34,2023,5,1000,70
0,51.93,42,1,38,2023,5,20000,50
0,45,3,2,35,2023,5,1000,55
0,23.1,14,2,35,2023,5,1000,50
1,61,14,2,7,2023,6,30000,25
0,50,42,2,37,2023,6,1000,75
0,50,42,2,37,2023,6,1000,75
0,30,3,2,31,2023,6,500,35
0,20,14,2,15,2023,6,1000,40
1,45.52,3,2,31,2023,6,3000,45
1,45.52,3,2,31,2023,6,3000,45
0,19.83,3,2,38,2023,6,300,29
0,40,42,2,35,2023,6,1000,65
1,42.03,25,2,34,2023,6,5000,30
1,66,51,2,19,2023,6,5000,60
1,70,42,2,34,2023,6,3000,60
0,50,14,2,31,2023,6,2000,50
1,49.2,51,2,33,2023,6,500,50
1,60,3,1,31,2023,6,1000,50
3,16,14,2,13,2023,6,1000,50
0,30.75,42,2,35,2023,6,1000,40
0,49.74,3,2,37,2023,6,3000,70
1,30,51,2,19,2023,6,1000,50
0,20,3,2,20,2023,6,500,40
0,45,51,2,31,2023,6,500,35
1,56.83,51,2,35,2023,6,14000,25
0,15,14,2,20,2023,6,500,35
0,51.77,23,2,28,2023,6,1000,50
0,21.49,3,2,34,2023,6,700,41
0,30,3,2,36,2023,6,500,60
0,32.41,42,2,36,2023,6,500,40
0,40,3,2,34,2023,6,2000,50
0,20,51,2,24,2023,6,500,45
0,50.06,51,2,31,2023,6,5000,40
0,59.34,51,2,27,2023,6,4000,70
0,20,3,2,28,2023,6,1000,35
0,14.1,51,2,30,2023,6,500,29
0,32,3,2,33,2023,6,500,30
0,63.7,42,2,35,2023,6,1500,45
0,62.23,51,2,34,2023,6,3000,70
1,55.5,3,2,30,2023,6,1000,60
2,15,3,1,31,2023,6,500,43
0,26,42,2,35,2023,6,100,30
3,16,14,2,13,2023,6,1000,50
0,48.72,3,2,38,2023,6,2000,50
1,62.63,51,2,31,2023,6,2000,70
0,39,14,2,30,2023,7,3000,40
0,23.1,14,2,36,2023,7,500,40
3,99,14,1,31,2023,7,500,70
0,54.51,51,2,33,2023,7,5000,60
0,16.5,51,2,5,2023,7,500,45
1,30,25,2,22,2023,7,1000,50
0,36.36,3,2,34,2023,7,500,40
0,58.24,14,2,36,2023,7,10000,35
1,50,51,2,22,2023,7,3000,70
2,20,3,2,22,2023,7,500,50
1,60,3,2,34,2023,7,8000,30
0,59,3,2,34,2023,7,500,50
0,20,42,2,36,2023,7,3000,20
1,45.63,3,2,36,2023,7,2000,58
1,18,51,2,37,2023,7,1000,35
0,55.76,14,2,27,2023,7,16000,15
1,31.5,3,2,33,2023,7,1000,35
0,58.24,14,2,36,2023,7,1000,35
0,23.14,3,2,43,2023,7,200,20
0,10,42,2,35,2023,7,300,25
0,34.32,14,2,40,2023,7,500,30
0,33.05,42,2,37,2023,7,2500,45
1,20,42,1,36,2023,7,500,50
0,40,25,2,20,2023,7,1300,60
0,20,51,2,37,2023,7,300,30
0,45,14,2,34,2023,7,2000,65
0,16.5,14,2,13,2023,7,1000,42
0,33,14,2,11,2023,7,5000,50
0,33,14,2,11,2023,7,5000,50
3,25,23,2,23,2023,7,1000,40
0,19.8,51,2,36,2023,7,500,35
1,50,51,2,34,2023,7,3000,65
0,39.43,3,2,22,2023,7,500,30
0,20,14,2,31,2023,7,400,30
0,24,3,1,36,2023,7,1000,60
0,30,51,2,35,2023,7,2000,50
0,23.1,51,2,38,2023,7,1000,45
3,16.74,14,2,1,2023,7,3000,50
1,21,51,2,33,2023,7,1000,30
2,24.79,3,1,30,2023,7,1000,60
0,40,14,2,31,2023,7,1500,60
2,20,3,2,13,2023,7,1000,40
2,20,3,2,22,2023,7,1000,56
0,40,14,2,31,2023,7,1500,60
1,20,3,1,33,2023,7,100,31
0,30,14,2,6,2023,7,1000,50
1,20,3,1,21,2023,7,1000,35
0,26.44,25,2,22,2023,7,7000,30
1,25,3,2,28,2023,7,500,40
1,52,14,2,7,2023,7,10000,65
0,36,51,2,31,2023,8,1000,65
3,30,23,2,39,2023,8,500,45
3,26,23,2,23,2023,8,1000,45
0,15,3,2,45,2023,8,300,25
0,20,14,2,15,2023,8,1000,40
0,33,51,2,13,2023,8,2000,70
1,23.1,25,2,20,2023,8,1000,50
1,31.5,3,2,33,2023,8,2000,25
0,55,3,2,35,2023,8,2000,60
0,33.2,14,2,29,2023,8,500,35
0,45,25,2,28,2023,8,1000,40
1,20.95,3,2,36,2023,8,300,40
3,26,23,2,23,2023,8,1000,40
1,10,51,2,23,2023,8,3000,32
0,55,42,1,20,2023,8,10000,20
0,14,14,2,1,2023,8,1000,59
0,39.6,14,2,34,2023,8,1000,65
0,30,25,2,25,2023,8,1000,29
0,36,51,2,35,2023,8,500,45
0,23,51,2,24,2023,8,500,45
3,14.5,14,2,1,2023,8,3000,50
1,42.9,14,2,31,2023,8,2000,65
1,26.42,51,2,36,2023,8,4000,55
0,25,51,2,23,2023,8,1000,40
0,26.45,51,2,22,2023,8,500,45
0,14.87,14,2,23,2023,8,1000,50
0,30,51,2,23,2023,8,1000,42
0,40,51,2,31,2023,8,1000,45
0,17,30,1,35,2023,8,2000,35
0,54.51,3,2,38,2023,8,1000,70
0,40,51,2,32,2023,8,4000,60
1,24,51,2,2,2023,8,13000,15
0,19.8,51,2,35,2023,8,1000,45
0,23,3,2,41,2023,8,1000,40
0,20,14,2,5,2023,8,1000,50
0,19.8,51,2,35,2023,8,1000,45
3,30,14,2,31,2023,8,1000,40
0,42.9,14,2,34,2023,8,5000,50
3,25,23,2,38,2023,8,500,45
0,32.7,14,2,38,2023,8,1000,60
0,26.4,14,2,33,2023,8,500,55
0,20,14,2,15,2023,8,1000,50
0,23,3,2,32,2023,8,500,25
0,36.3,3,2,33,2023,8,800,20
1,34.7,42,2,21,2023,8,5000,30
1,39.66,42,2,21,2023,8,4000,40
1,121.6,3,2,34,2023,8,10000,30
0,72,42,2,21,2023,8,10000,40
0,72,42,2,21,2023,8,10000,40
0,45,3,2,34,2023,8,500,50
3,62.08,14,2,31,2023,8,800,40
0,35,42,2,35,2023,8,500,30
0,19.8,51,2,32,2023,8,1000,35
0,23.1,14,2,34,2023,9,700,32
2,50,14,2,7,2023,9,10000,80
0,51.62,42,2,35,2023,9,1000,60
1,60,14,2,7,2023,9,20000,35
0,18,3,2,30,2023,9,300,32
0,18,3,2,30,2023,9,300,32
0,52.3,3,2,36,2023,9,15000,25
2,85,14,2,6,2023,9,25000,70
0,30,14,2,23,2023,9,3000,55
0,55,14,2,16,2023,9,5000,55
0,52.77,51,2,35,2023,9,4000,60
0,26,51,2,28,2023,9,1000,45
0,54.05,3,2,38,2023,9,500,30
0,59.34,3,2,1,2023,9,5000,105
3,108.52,14,2,6,2023,9,15000,110
1,58,3,2,16,2023,9,4000,80
1,58,3,2,16,2023,9,4000,80
0,55.4,25,2,30,2023,9,2000,60
0,23.1,14,2,29,2023,9,1000,55
0,20,14,2,15,2023,9,1000,40
0,36,42,2,35,2023,9,1000,35
1,33,51,2,22,2023,9,500,45
0,45,14,2,34,2023,9,1000,65
1,23.11,51,2,22,2023,9,1000,50
0,35,3,2,32,2023,9,500,35
0,56.19,14,2,33,2023,9,3000,50
1,52.84,3,2,31,2023,9,3000,65
1,54,14,2,6,2023,9,10000,80
1,30,51,2,33,2023,9,3000,40
0,40,25,2,28,2023,9,2000,65
0,40,25,2,28,2023,9,2000,65
1,60.5,25,2,34,2023,9,2000,70
0,45.02,51,2,33,2023,9,10000,25
1,54,14,2,6,2023,9,10000,80
0,50.8,51,2,30,2023,9,1000,70
0,35,51,2,34,2023,9,500,40
0,36.3,14,2,27,2023,9,1000,55
0,32,42,2,37,2023,10,500,40
0,20,14,2,15,2023,10,2000,45
0,52,3,2,34,2023,10,5000,60
0,52,3,2,34,2023,10,5000,60
0,32.5,3,2,30,2023,10,1000,55
0,49.74,3,2,37,2023,10,100,40
0,60.04,51,2,27,2023,10,14000,21
0,60.04,51,2,27,2023,10,14000,30
0,60.04,51,2,27,2023,10,14000,30
0,19.77,14,2,35,2023,10,1000,30
0,55,14,2,25,2023,10,5000,60
0,31.06,51,2,30,2023,10,500,35
1,38,3,2,35,2023,10,1500,35
0,105,51,2,3,2023,10,5000,130
1,50,14,2,7,2023,10,15000,60
0,35.79,14,2,23,2023,10,1000,60
0,40,42,2,35,2023,10,4000,70
0,40,42,2,35,2023,10,4000,70
0,40,42,2,35,2023,10,4000,70
0,18.45,3,2,22,2023,10,500,35
0,36.36,14,2,28,2023,10,1000,55
0,39.67,3,2,34,2023,10,500,25
0,40,51,2,35,2023,10,4000,65
1,53,3,2,21,2023,10,3000,60
0,50.06,51,2,10,2023,10,1500,60
0,55,23,2,26,2023,10,10000,60
0,16,3,1,49,2023,10,500,40
1,48,3,2,16,2023,10,3000,70
1,62.68,51,2,42,2023,10,650,21
1,25,51,2,20,2023,10,500,40
0,98,3,2,14,2023,10,5000,105
0,45,3,2,35,2023,10,1000,65
1,25,25,2,22,2023,10,1000,45
0,70,42,2,35,2023,10,2000,50
0,36,3,2,35,2023,10,300,30
1,30,3,2,36,2023,10,700,35
1,20,42,2,35,2023,10,500,50
0,44.08,3,1,22,2023,10,1000,42
0,44.08,3,1,22,2023,10,1000,42
0,19.83,14,2,11,2023,10,1000,50
1,54,51,2,22,2023,10,1000,75
0,48.38,14,2,34,2023,10,2000,25
0,33.5,51,2,28,2023,10,500,45
0,16.5,14,2,33,2023,10,500,40
0,20,14,2,30,2023,10,1500,35
1,26.4,3,2,35,2023,11,500,27
0,16.5,51,2,35,2023,11,100,23
0,39.6,14,2,30,2023,11,500,40
1,23.1,3,2,31,2023,11,1000,55
0,39.6,14,2,34,2023,11,500,35
0,48.3,14,2,26,2023,11,1000,45
1,35,42,2,33,2023,11,3000,45
1,30,51,2,27,2023,11,500,45
3,49.59,14,2,31,2023,11,3000,60
0,33.05,51,2,34,2023,11,2000,40
0,16.5,25,2,13,2023,11,2000,30
2,99,3,2,40,2023,11,1000,90
0,33,42,2,36,2023,11,2000,60
1,23.1,51,2,31,2023,11,500,45
3,46.36,14,2,32,2023,11,1000,50
0,45,51,2,27,2023,11,1000,50
0,41.5,25,2,24,2023,11,7000,15
1,10,3,2,35,2023,11,2000,40
0,60,42,2,26,2023,11,3000,60
1,42,42,2,37,2023,11,2000,60
0,23.1,14,2,23,2023,11,1000,65
1,19,42,2,38,2023,11,500,43
0,40,14,2,23,2023,11,5000,45
0,40,14,2,23,2023,11,5000,45
3,40,14,2,35,2023,11,1000,40
0,67.41,3,2,41,2023,11,4000,50
1,68.1,42,2,33,2023,11,4000,60
1,58,14,2,7,2023,11,25000,10
0,56.12,3,2,34,2023,11,3000,60
0,27,42,2,35,2023,11,5000,40
0,29.75,51,2,28,2023,11,500,45
0,26.4,14,2,22,2023,11,3000,42
1,20,51,2,23,2023,11,2000,42
0,30,14,2,32,2023,11,2000,70
3,35,23,2,7,2023,11,5000,50
2,50,14,2,7,2023,11,18000,50
1,22,51,2,36,2023,11,1000,50
1,22,51,2,36,2023,11,500,55
0,20,51,2,35,2023,12,400,30
0,25,14,2,30,2023,12,300,40
0,48.06,14,2,30,2023,12,700,55
0,34,14,2,35,2023,12,1000,55
1,40,3,2,30,2023,12,1000,60
3,35,14,2,37,2023,12,1000,50
0,57,42,2,35,2023,12,10000,20
0,94.62,3,2,34,2023,12,15000,70
0,45,14,2,33,2023,12,3000,60
0,35,51,2,30,2023,12,2000,60
0,18,23,2,41,2023,12,500,50
0,20,14,2,5,2023,12,1000,45
2,85.14,3,2,33,2023,12,5000,70
0,58,42,1,22,2023,12,3000,55
0,24,14,2,38,2023,12,200,28
1,28.63,23,2,34,2023,12,1000,35
0,36.36,25,2,33,2023,12,500,43
0,25,14,2,23,2023,12,300,48
0,27,42,1,46,2023,12,500,60
1,19.83,25,2,13,2023,12,4000,35
0,45,14,2,16,2023,12,2000,65
0,20,14,2,15,2023,12,3000,40
0,21,25,2,33,2023,12,5000,10
0,45,25,2,28,2023,12,11000,20
2,24.79,3,1,30,2023,12,1000,60
0,66.56,3,2,33,2023,12,12000,40
0,44,14,2,34,2023,12,5000,50
0,49.74,3,2,37,2023,12,3000,70
0,40,3,2,34,2023,12,1000,50
0,40,14,2,46,2023,12,1000,40
0,22,25,2,29,2023,12,1000,45
0,32,14,2,28,2023,12,1000,60
0,66.22,14,3,35,2023,12,1000,40
1,20,3,2,35,2023,12,300,45
0,48.72,3,2,38,2023,12,2000,60
0,55,3,2,35,2023,12,2000,60
0,38.76,42,1,40,2023,12,2000,33
0,21,3,1,6,2023,12,1000,50
0,33.05,51,2,36,2023,12,1000,50
0,21,3,2,31,2023,12,500,35
0,41,25,1,28,2023,12,500,40
0,20,42,2,33,2023,12,100,26
0,26,51,2,32,2023,12,1000,55
0,25,14,2,15,2023,12,1000,40
0,70,14,2,21,2023,12,5000,70
1,42,3,2,18,2023,12,500,60
1,63.39,23,2,35,2023,1,5000,60
0,57.81,49,2,30,2023,1,2000,60
0,57.81,49,2,30,2023,1,2000,60
2,17,4,2,47,2023,1,500,20
0,30,4,2,34,2023,1,500,40
0,25,23,2,37,2023,1,1000,49
2,42.45,4,2,33,2023,1,600,19
1,20,49,2,17,2023,1,500,40
0,39,3,2,35,2023,1,400,30
0,45,23,2,33,2023,1,1000,40
0,30,3,2,23,2023,1,500,40
0,40,3,2,36,2023,1,500,60
1,15,49,2,34,2023,1,300,28
0,45,3,2,17,2023,1,1000,55
0,33,3,2,35,2023,1,500,28
0,43,3,2,34,2023,1,3500,45
0,50.89,49,2,38,2023,1,7000,30
3,142.64,23,0,29,2023,1,5000,100
0,42,49,2,8,2023,1,5000,40
0,42,49,2,8,2023,1,5000,40
0,57.35,3,2,36,2023,1,4300,60
0,30,23,2,34,2023,1,500,40
2,41.5,49,2,35,2023,1,2000,50
2,25,4,1,31,2023,1,500,40
0,55.82,23,2,34,2023,1,5000,50
0,43,49,2,32,2023,1,5000,55
1,30,3,2,35,2023,1,1000,50
0,30,3,2,23,2023,1,500,40
1,53.41,23,2,31,2023,1,11000,45
0,57.28,23,2,24,2023,1,12000,40
1,35,49,2,32,2023,1,1000,40
0,39,3,2,37,2023,1,500,40
0,34.26,4,2,34,2023,1,500,60
0,33,3,2,33,2023,1,1000,40
2,23,4,2,34,2023,1,500,35
0,43,23,2,28,2023,1,1000,40
0,40,23,2,35,2023,1,1000,45
0,45,4,2,29,2023,1,4000,25
0,40,4,2,34,2023,1,500,40
0,40,4,2,39,2023,1,500,40
0,25,49,2,38,2023,1,1000,28
0,33,23,2,36,2023,1,300,30
0,49.34,23,2,39,2023,1,5000,30
0,23.14,4,2,34,2023,1,500,34
2,20,4,2,47,2023,1,500,35
0,70.72,23,2,29,2023,2,5000,60
1,45,4,2,34,2023,2,500,45
1,42,5,2,32,2023,2,2000,40
1,30,23,2,23,2023,2,500,45
0,33,49,2,22,2023,2,500,40
1,20,4,2,36,2023,2,500,38
1,46,5,2,32,2023,2,3000,40
1,63.87,4,2,7,2023,2,6000,60
1,30,3,2,36,2023,2,200,15
0,48,23,2,27,2023,2,1000,45
1,16,3,2,38,2023,2,500,25
0,45,3,2,30,2023,2,3000,50
0,25,49,2,22,2023,2,500,29
0,47,23,2,33,2023,2,1000,55
0,30,49,2,36,2023,2,500,20
1,18,23,2,13,2023,2,1000,40
0,40.84,4,2,32,2023,2,6000,15
0,25,3,2,17,2023,2,200,20
0,23,23,2,30,2023,2,500,25
0,42,4,2,34,2023,2,1000,40
0,63.24,49,2,36,2023,2,1000,70
0,40,49,2,33,2023,2,2000,35
0,26,49,2,23,2023,2,500,35
1,30,4,2,35,2023,2,1500,52
1,30,4,2,35,2023,2,1500,52
0,54.14,3,2,35,2023,2,12000,3
1,69.72,58,2,35,2023,2,5000,70
0,25,4,1,37,2023,2,500,35
0,27,23,2,35,2023,2,300,25
0,41.44,4,2,32,2023,2,1000,40
0,49.58,4,2,34,2023,2,2000,50
1,27,49,2,36,2023,2,200,28
0,20,49,2,38,2023,2,500,35
0,40,23,2,35,2023,2,1000,55
0,30,3,2,31,2023,2,300,20
0,25,23,2,36,2023,2,300,30
3,13.22,3,2,30,2023,2,300,38
0,21,4,2,32,2023,2,200,20
0,25,49,2,37,2023,2,500,30
0,56,23,2,36,2023,2,1500,63
0,54.54,49,1,36,2023,2,1000,55
0,49.3,23,1,37,2023,2,2000,50
0,59.5,49,2,37,2023,2,6000,25
0,24.09,3,2,34,2023,2,500,40
0,35,49,2,36,2023,2,1000,50
0,35,49,2,36,2023,2,1000,50
0,30,49,2,22,2023,2,500,35
0,45,5,2,23,2023,2,2000,32
1,82,23,2,30,2023,2,1500,70
0,73.47,23,2,26,2023,2,5000,45
0,25,4,1,37,2023,2,300,35
2,34.7,4,2,39,2023,2,500,35
0,40,3,2,34,2023,2,1000,50
0,25,3,2,17,2023,2,500,40
0,33,4,2,35,2023,2,2000,40
0,18,23,2,38,2023,2,200,15
0,64.5,23,2,36,2023,2,1000,50
0,46.87,23,1,40,2023,2,2000,50
0,42,23,2,35,2023,2,300,40
1,28,23,2,36,2023,2,300,25
1,35,3,2,36,2023,2,3000,20
0,50,23,2,30,2023,2,1000,50
1,23,49,2,36,2023,2,500,40
0,19.8,4,2,33,2023,2,500,40
1,20,23,2,13,2023,2,1000,40
0,33,23,2,34,2023,2,1000,50
0,25,49,2,22,2023,2,500,29
0,19.83,4,1,34,2023,3,500,33
0,65.12,23,2,28,2023,3,2000,55
0,14.02,49,2,38,2023,3,400,25
0,40,3,2,36,2023,3,500,50
0,10,49,2,35,2023,3,100,20
1,20,49,2,17,2023,3,500,40
0,49,4,2,43,2023,3,200,50
0,35,23,2,29,2023,3,600,35
0,49.95,58,2,42,2023,3,2000,40
0,43,49,2,32,2023,3,4000,50
0,52,49,2,27,2023,3,15000,20
1,55,23,2,33,2023,3,2000,65
1,32,3,2,36,2023,3,3000,27
1,30,5,2,35,2023,3,500,35
1,33,3,2,34,2023,3,1500,38
0,65.58,4,2,39,2023,3,3500,75
0,50,23,2,19,2023,3,2000,60
0,30,23,2,39,2023,3,1000,60
0,31.85,23,2,21,2023,3,1000,30
0,57.12,49,2,29,2023,3,2000,60
0,42,4,2,40,2023,3,1000,50
0,50.58,23,2,40,2023,3,10000,30
0,57.25,49,2,27,2023,3,1000,45
0,52.02,49,2,39,2023,3,1000,50
0,57.25,49,2,27,2023,3,1000,45
0,50,49,2,27,2023,3,1500,50
0,36.5,3,2,23,2023,3,2000,60
0,25,49,2,36,2023,3,500,40
0,35,49,2,34,2023,3,200,35
1,26.4,3,2,33,2023,3,200,25
0,35,3,2,38,2023,3,500,35
1,10,5,2,40,2023,3,100,23
0,20,3,2,36,2023,3,500,36
0,33,23,1,6,2023,3,1000,50
0,36.99,23,2,28,2023,3,1500,40
0,36.99,4,2,36,2023,3,1000,60
0,22,23,2,36,2023,3,500,35
0,48.98,3,2,38,2023,3,1000,60
0,30,3,2,23,2023,3,500,40
0,40,3,2,17,2023,3,1000,60
2,55.48,49,2,35,2023,3,1000,70
0,20,23,2,35,2023,3,1000,35
1,64.78,5,2,28,2023,3,8000,40
0,25,49,2,36,2023,3,200,10
0,15,3,2,35,2023,3,20,20
0,20,49,2,36,2023,3,200,30
0,60,4,2,29,2023,3,4000,55
1,100.86,23,2,46,2023,3,1500,80
1,23,23,2,34,2023,3,500,35
0,39.69,4,2,33,2023,3,1000,40
0,40,3,2,34,2023,3,1000,55
0,25,3,2,36,2023,3,300,30
0,43,58,2,30,2023,3,7500,10
0,40,49,2,36,2023,4,2000,45
0,77.08,5,2,30,2023,4,1000,50
0,60.39,4,2,35,2023,4,1000,90
1,69.02,3,2,36,2023,4,9000,20
1,18,23,2,13,2023,4,500,32
0,19.83,4,2,35,2023,4,300,40
0,35,23,2,28,2023,4,1000,55
0,56,3,2,36,2023,4,1000,65
0,35,4,2,28,2023,4,500,43
0,30,4,2,43,2023,4,500,30
0,27,3,2,38,2023,4,1000,50
0,46,49,2,34,2023,4,500,45
0,46,49,2,34,2023,4,500,45
0,26.44,4,2,23,2023,4,500,40
0,30,4,2,34,2023,4,6000,25
0,20,23,2,38,2023,4,500,33
1,74.52,5,2,28,2023,4,8000,45
0,42,3,2,36,2023,4,1000,40
0,22,49,2,35,2023,4,500,35
1,25,23,2,33,2023,4,500,40
0,36,49,2,34,2023,4,2000,60
0,33,49,2,36,2023,4,200,20
1,36,23,2,13,2023,4,1000,60
2,43,49,2,31,2023,4,500,50
1,30,58,2,34,2023,4,500,30
0,40,23,2,28,2023,4,1000,55
0,60,3,2,34,2023,4,1000,60
0,56.54,49,2,27,2023,4,2000,70
0,40,49,2,31,2023,4,1000,55
1,50,5,2,32,2023,4,4000,30
0,21,23,2,38,2023,4,500,40
0,50,3,2,35,2023,4,6500,45
0,42.15,58,2,30,2023,4,5000,40
0,36,4,2,27,2023,4,6500,40
0,30,49,2,22,2023,4,500,30
0,56.19,4,2,23,2023,4,2500,65
1,16.5,23,2,35,2023,4,300,30
1,40,3,2,35,2023,4,1000,40
0,40,23,2,29,2023,4,600,40
1,76.06,49,2,34,2023,5,6000,50
0,40,3,2,32,2023,5,500,40
0,40,3,2,32,2023,5,500,40
0,30,4,2,24,2023,5,500,42
0,33,3,2,17,2023,5,500,40
0,50.79,23,2,41,2023,5,2000,55
1,37,49,2,35,2023,5,1000,55
0,23,3,2,35,2023,5,500,45
1,40,5,2,35,2023,5,2000,40
0,31.19,3,2,6,2023,5,300,25
0,45,3,2,30,2023,5,1000,50
2,12,49,2,30,2023,5,500,30
0,40,5,2,38,2023,5,200,35
0,36,4,2,27,2023,5,3150,30
1,45,49,2,35,2023,5,3000,40
0,40,4,2,28,2023,5,1000,33
0,33,23,2,34,2023,5,500,35
0,42,3,2,34,2023,5,500,40
0,36.36,4,2,33,2023,5,1000,50
0,18,23,2,35,2023,5,500,30
0,19.8,23,2,36,2023,5,500,30
0,19.8,23,2,36,2023,5,500,35
0,49.23,49,2,39,2023,5,1000,55
