road_condition,contract_area_m2,contract_period,building_age,Galhyeon,Godeung,Geumgwang,Geumto,Dandae,Dochon,Bokjeong,Sasong,Sanseong,Sangdaewon,Sangjeok,Seongnam,Sujin,Siheung,Sinchon,Sinhung,Simgok,Yangji,Yeosu,Oya,Eunhaeng,Jungang,Changok,Taepyeong,Hadaewon,deposit
0.0,0.15383878996745165,0.3333333333333333,0.49770460785271353,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11000
0.0,0.12416235879762588,0.3333333333333333,0.6790799080288398,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13000
0.0,0.27445912310932413,0.3333333333333333,-1.8601742944369268,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23000
0.0,0.19146084625694046,0.16666666666666666,0.13495400750046116,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18000
0.0,0.062224775033505646,0.3333333333333333,0.31632930767658735,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000
0.0,0.18332376029102046,0.3333333333333333,-0.5905471932040436,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11300
0.0,0.1244495500670113,0.3333333333333333,0.6790799080288398,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
2.0,0.14196821749952132,0.3333333333333333,0.8604552082049659,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000
0.0,0.20629906184185337,0.3333333333333333,-0.13710894276372812,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
0.0,0.20629906184185337,0.3333333333333333,-0.13710894276372812,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
1.0,0.19146084625694046,0.3333333333333333,-0.13710894276372812,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
0.0,0.1292360712234348,0.3333333333333333,-0.04642129267566503,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6100
0.0,0.29901397664177676,0.3333333333333333,0.6790799080288398,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
0.0,0.13708596591996935,0.3333333333333333,-0.4998595431159805,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
0.0,0.13708596591996935,0.3333333333333333,-0.4998595431159805,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
1.0,0.2506701129618993,0.3333333333333333,-1.95086194452499,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
0.0,0.2522496649435191,0.5,0.49770460785271353,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21000
0.0,0.27378901014742485,0.16666666666666666,-0.4998595431159805,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19000
0.0,0.13880911353628184,0.3333333333333333,0.5883922579407767,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6000
3.0,0.2680451847597166,0.3333333333333333,-0.4091718930279174,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
1.0,0.35420256557533986,0.3333333333333333,-1.134673093732422,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19000
0.0,0.18595634692705343,0.3333333333333333,0.8604552082049659,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14100
0.0,0.1892111813134214,0.3333333333333333,0.8604552082049659,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14100
0.0,0.11008998659774075,0.3333333333333333,0.5883922579407767,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
0.0,0.13569787478460654,0.3333333333333333,0.13495400750046116,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
0.0,0.20031591039632396,0.3333333333333333,0.7697675581169028,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
1.0,0.2793413746888761,0.3333333333333333,0.6790799080288398,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17000
0.0,0.16695385793605208,0.3333333333333333,0.49770460785271353,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
0.0,0.1292360712234348,0.3333333333333333,0.49770460785271353,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
1.0,0.47865211564235116,0.3333333333333333,0.49770460785271353,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
1.0,0.1863392686195673,0.3333333333333333,0.8604552082049659,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12000
0.0,0.08137085965919968,0.3333333333333333,0.6790799080288398,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
0.0,0.1244495500670113,0.3333333333333333,0.49770460785271353,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000
0.0,0.19624736741336396,0.3333333333333333,0.5883922579407767,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
0.0,0.05265173272065863,0.3333333333333333,0.8604552082049659,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3000
0.0,0.15316867700555237,0.3333333333333333,0.5883922579407767,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
1.0,0.25512157763737314,0.3333333333333333,0.6790799080288398,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
0.0,0.14359563469270534,0.3333333333333333,0.5883922579407767,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
0.0,0.15316867700555237,0.3333333333333333,0.5883922579407767,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
1.0,0.19146084625694046,0.3333333333333333,-0.04642129267566503,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10700
0.0,0.10348458740187633,0.3333333333333333,-0.31848424293985433,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11000
0.0,0.20223051885889337,0.3333333333333333,0.7697675581169028,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17500
0.0,0.19500287191269386,0.3333333333333333,1.5859564089094706,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
0.0,0.20213478843576488,0.3333333333333333,0.7697675581169028,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10700
0.0,0.22592379858318973,0.3333333333333333,0.5883922579407767,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17300
