시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
경기도 성남시수정구 신흥동,5***,8m미만,32,전세,202203,7,"5,500",0,1994,수정남로98번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,34.53,월세,202203,7,"5,000",20,1990,수정남로132번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,19,월세,202203,7,500,40,2013,시민로175번길,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,41.25,월세,202203,7,300,30,1994,수정로170번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,46.4,월세,202203,7,500,35,1995,산성대로215번길,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,20.3,월세,202203,7,300,30,1990,시민로150번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,35.99,월세,202203,7,"3,600",19,1986,산성대로269번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,34.68,전세,202203,7,"1,500",0,1990,수정남로152번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,35.99,전세,202203,7,"15,000",0,1986,산성대로269번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,-,39.94,전세,202203,8,"11,000",0,1996,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,-,39.94,전세,202203,8,"11,000",0,1996,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,29.3,월세,202203,8,200,15,1984,시민로163번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,26.72,전세,202203,8,"6,500",0,1988,시민로145번길,202203~202403,갱신,-,"6,000",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,39.6,월세,202203,8,500,30,2006,수정남로176번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,39.94,월세,202203,8,50,18,1996,시민로150번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,25m이상,60.66,월세,202203,8,"3,000",60,1992,공원로,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,40.6,전세,202203,8,"9,450",0,1988,수정로228번길,202203~202403,갱신,사용,"9,000",0,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,43.2,전세,202203,9,"9,450",0,1993,수정로154번길,202203~202303,갱신,사용,"9,000",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,18.89,월세,202203,9,500,30,1986,산성대로269번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,25.8,전세,202203,9,"7,000",0,1990,수정로228번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,36.11,월세,202203,10,"1,000",40,1991,산성대로215번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,32.82,월세,202203,10,500,35,1993,수정로170번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,34.16,전세,202203,10,"8,260",0,1989,산성대로215번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,34.18,월세,202203,10,"1,000",33,1990,산성대로283번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,30,월세,202203,10,"8,000",40,2018,산성대로269번길,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,-,33.42,전세,202203,11,"12,000",0,1992,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,34.35,월세,202203,11,"1,000",50,1978,탄리로,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,18,전세,202203,11,"3,500",0,1993,수정남로164번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,33.42,전세,202203,11,"12,000",0,1992,수정로220번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,39,월세,202203,11,"1,000",40,1985,수정남로152번길,202203~202403,갱신,사용,"1,000",40,단독다가구
경기도 성남시수정구 신흥동,6***,-,35.67,월세,202203,12,500,40,1983,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,-,40.44,전세,202203,12,"9,000",0,1988,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,-,35.7,전세,202203,12,"15,000",0,1990,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,12m미만,40.21,전세,202203,12,"12,500",0,1972,수정남로,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,20,월세,202203,12,"1,000",35,1979,탄리로8번길,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,35.67,월세,202203,12,500,40,1983,탄리로16번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,25m미만,20,전세,202203,12,"3,500",0,1988,시민로,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,64.8,전세,202203,12,"13,000",0,1986,산성대로269번길,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,35.16,월세,202203,12,300,30,1990,수정남로98번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,-,31.23,전세,202203,14,"11,000",0,1989,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,23,전세,202203,14,"1,500",0,1993,수정남로98번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,38.3,전세,202203,14,"11,000",0,1990,탄리로16번길,202205~202405,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,42,월세,202203,14,"4,000",20,1988,시민로145번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,31.23,전세,202203,14,"11,000",0,1989,탄리로30번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5*,8m미만,52.29,월세,202203,14,"12,000",10,2001,수정로257번길,202203~202403,갱신,-,"12,000",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,19,월세,202203,14,200,25,1992,산성대로269번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,19,월세,202203,14,200,25,1992,산성대로269번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,-,33,전세,202203,15,"10,500",0,1991,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,52.37,월세,202203,15,"2,000",60,1990,시민로163번길,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,35.76,전세,202203,16,"12,000",0,1997,탄리로30번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,26.4,월세,202203,16,500,50,1988,탄리로8번길,202205~202405,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,11,전세,202203,16,"2,000",0,1992,산성대로269번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,34.72,전세,202203,16,"8,400",0,1985,산성대로283번길,202204~202404,갱신,사용,"8,500",0,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,37.47,전세,202203,16,"9,000",0,1993,수정남로176번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,37.47,전세,202203,16,"9,000",0,1993,수정남로176번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,25m미만,18,월세,202203,16,300,30,1976,시민로,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,-,32.38,전세,202203,16,"10,000",0,1982,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,38.35,전세,202203,17,"4,000",0,1994,산성대로225번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,25m미만,24,월세,202203,17,500,35,1983,시민로,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,26,월세,202203,17,"1,000",20,1991,수정로228번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,39.6,전세,202203,17,"2,000",0,2006,수정남로176번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,39.6,전세,202203,17,"12,000",0,2006,수정남로176번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,26,월세,202203,17,"1,000",20,1991,수정로228번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,38.22,전세,202203,18,"13,000",0,1974,수정남로152번길,202203~202403,갱신,-,"11,000",0,단독다가구
경기도 성남시수정구 신흥동,3***,12m미만,30,전세,202203,18,"9,000",0,1975,수정남로,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,13,월세,202203,19,"1,000",30,2011,산성대로283번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,25m이상,18,월세,202203,19,500,35,1982,산성대로,202203~202303,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,15,월세,202203,20,50,10,1990,시민로145번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,25m이상,84.79,전세,202203,20,"40,000",0,,산성대로,202205~202405,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,29.43,전세,202203,20,"5,800",0,1991,산성대로269번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,12,월세,202203,21,200,25,1972,시민로142번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,-,36.58,전세,202203,22,"10,500",0,2006,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,58.29,전세,202203,22,"8,500",0,1988,시민로155번길,202203~202303,갱신,-,"7,000",0,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,36.4,월세,202203,22,500,45,1988,수정남로84번길,202203~202403,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,16,월세,202203,22,500,30,1993,산성대로249번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,36.58,전세,202203,22,"10,500",0,2006,산성대로269번길,202205~202405,갱신,-,"10,000",0,단독다가구
경기도 성남시수정구 신흥동,2***,-,29.06,전세,202203,23,"11,000",0,1989,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,34.81,월세,202203,23,500,40,1992,수정로188번길,-,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,29.06,월세,202203,23,50,18,1989,산성대로269번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,31.85,월세,202203,23,"1,000",45,1990,수정로228번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,48.31,전세,202203,24,"15,000",0,1997,시민로145번길,202205~202405,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,33.4,월세,202203,24,500,35,1990,공원로391번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,31.86,전세,202203,25,"8,000",0,1988,수정로188번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,31.28,월세,202203,25,"4,000",28,1985,시민로133번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,37.85,월세,202203,26,"1,000",35,1990,수정로154번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,33.58,전세,202203,26,"7,000",0,1989,산성대로269번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,18,월세,202203,26,50,35,1973,수정남로176번길,202203~202303,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,40.44,월세,202203,26,"1,000",45,1992,수정로220번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,31.13,월세,202203,30,500,40,1991,산성대로225번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,32.95,월세,202203,30,500,50,1988,수정남로98번길,202205~202405,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,35.72,전세,202203,30,"8,000",0,1993,수정남로164번길,202203~202403,갱신,-,"7,500",0,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,52.92,전세,202203,31,"11,000",0,1992,시민로163번길,202203~202403,갱신,-,"9,000",0,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,36.06,전세,202203,31,"3,000",0,1973,산성대로255번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,20,전세,202204,1,"1,300",0,,산성대로225번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,25m미만,19.8,월세,202204,1,"7,000",30,2012,시민로,202204~202304,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,38.28,전세,202204,1,"7,000",0,1989,수정로154번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,38.28,전세,202204,1,"7,000",0,1989,수정로154번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,12m미만,55.86,전세,202204,1,"12,000",0,1990,산성대로295번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,40.4,전세,202204,1,"9,000",0,1988,수정남로164번길,-,갱신,-,"8,500",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,36.96,전세,202204,1,"3,000",0,1989,수정로228번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,40.4,전세,202204,1,"9,000",0,1988,수정남로164번길,-,갱신,-,"8,500",0,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,35.55,전세,202204,2,"3,000",0,1991,산성대로215번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,35.77,전세,202204,2,"5,500",0,1991,탄리로30번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,13.2,월세,202204,2,"1,000",30,2011,산성대로283번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,50,월세,202204,2,0,25,1989,수정남로150번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,35,전세,202204,4,"15,000",0,2019,산성대로241번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,43.81,월세,202204,4,"1,000",45,1990,수정로188번길,202205~202405,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,71.68,전세,202204,4,"21,500",0,1972,산성대로225번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,47.9,월세,202204,4,"9,000",5,1993,공원로379번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,33.65,월세,202204,4,500,40,1993,시민로164번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,34.08,월세,202204,4,500,37,1992,산성대로269번길,202205~202405,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,-,43.36,전세,202204,5,"10,000",0,1993,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,38.04,월세,202204,5,500,35,1990,시민로145번길,202204~202404,갱신,사용,500,35,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,34.52,월세,202204,6,500,35,2001,탄리로52번길,202204~202404,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,95.32,전세,202204,6,"25,000",0,1984,산성대로215번길,202205~202405,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,35.89,월세,202204,6,500,43,1990,수정남로84번길,202204~202404,신규,-,,,단독다가구
