road_condition,contract_area_m2,deposit,contract_period,building_age,Galhyeon,Godeung,Geumgwang,Geumto,Dandae,Dochon,Bokjeong,Sasong,Sanseong,Sangdaewon,Sangjeok,Seongnam,Sujin,Siheung,Sinchon,Sinhung,Simgok,Yangji,Yeosu,Oya,Eunhaeng,Jungang,Changok,Taepyeong,Hadaewon,monthly_rent_bill
0.0,0.11663195477536446,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.11935223360394441,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,46
0.0,0.10137289072129894,-0.651492760472104,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.13452628894461682,1.2054951299185823,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.09988523823691929,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.14417477791473626,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.11433671951375017,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.12368767798699366,-0.9419981829800028,0.16666666666666666,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.11909720746376505,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.08798401836188209,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.1185871551834063,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.029753049687592972,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.11378416287669489,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.11348663237981894,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.1375440982700727,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.12602541760530456,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10
0.0,0.09087431461724828,-0.651492760472104,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.11378416287669489,0.6061693224943431,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.1275130700896842,1.0478427405455988,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.06375653504484209,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33
0.0,0.10821609214944532,-0.9419981829800028,0.16666666666666666,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.0958048199940494,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.06375653504484209,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,32
0.0,0.055255663705529826,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20
0.0,0.12419773026735241,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.1487652484379649,1.6472261817325184,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25
0.0,0.1443447953415225,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.1443447953415225,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.12513282611467674,1.9978647754005159,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22
0.0,0.12402771284056617,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,55
0.0,0.03442852892421473,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.13397373230756154,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.12483529561780081,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.0425043566965614,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.12823564415352573,1.0478427405455988,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25
0.0,0.14502486504866746,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,65
0.0,0.08500871339312281,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.13193352318612656,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.12428273898074553,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.021252178348280706,1.2054951299185823,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10
0.0,0.09265949759850385,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25
0.0,0.10655842223827942,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.11943724231733753,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.0425043566965614,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25
